"table_name","column_name","data_type"
"pg_subscription","subtwophasestate","""char"""
"pg_subscription","subdisableonerr","boolean"
"pg_stat_subscription_stats","subid","oid"
"pg_stat_subscription_stats","apply_error_count","bigint"
"pg_stat_subscription_stats","sync_error_count","bigint"
"pg_stat_subscription_stats","stats_reset","timestamp with time zone"
"attributes","ordinal_position","integer"
"attributes","character_maximum_length","integer"
"attributes","character_octet_length","integer"
"attributes","numeric_precision","integer"
"attributes","numeric_precision_radix","integer"
"attributes","numeric_scale","integer"
"attributes","datetime_precision","integer"
"attributes","interval_precision","integer"
"attributes","maximum_cardinality","integer"
"columns","ordinal_position","integer"
"columns","character_maximum_length","integer"
"columns","character_octet_length","integer"
"columns","numeric_precision","integer"
"columns","numeric_precision_radix","integer"
"columns","numeric_scale","integer"
"columns","datetime_precision","integer"
"columns","interval_precision","integer"
"columns","maximum_cardinality","integer"
"domains","character_maximum_length","integer"
"domains","character_octet_length","integer"
"domains","numeric_precision","integer"
"domains","numeric_precision_radix","integer"
"domains","numeric_scale","integer"
"domains","datetime_precision","integer"
"domains","interval_precision","integer"
"domains","maximum_cardinality","integer"
"key_column_usage","ordinal_position","integer"
"key_column_usage","position_in_unique_constraint","integer"
"parameters","ordinal_position","integer"
"parameters","character_maximum_length","integer"
"parameters","character_octet_length","integer"
"parameters","numeric_precision","integer"
"parameters","numeric_precision_radix","integer"
"parameters","numeric_scale","integer"
"parameters","datetime_precision","integer"
"parameters","interval_precision","integer"
"parameters","maximum_cardinality","integer"
"routines","character_maximum_length","integer"
"routines","character_octet_length","integer"
"routines","numeric_precision","integer"
"routines","numeric_precision_radix","integer"
"routines","numeric_scale","integer"
"routines","datetime_precision","integer"
"routines","interval_precision","integer"
"routines","maximum_cardinality","integer"
"routines","max_dynamic_result_sets","integer"
"routines","created","timestamp with time zone"
"routines","last_altered","timestamp with time zone"
"routines","result_cast_char_max_length","integer"
"routines","result_cast_char_octet_length","integer"
"routines","result_cast_numeric_precision","integer"
"routines","result_cast_numeric_precision_radix","integer"
"routines","result_cast_numeric_scale","integer"
"routines","result_cast_datetime_precision","integer"
"routines","result_cast_interval_precision","integer"
"routines","result_cast_maximum_cardinality","integer"
"sequences","numeric_precision","integer"
"sequences","numeric_precision_radix","integer"
"sequences","numeric_scale","integer"
"sql_implementation_info","integer_value","integer"
"sql_sizing","sizing_id","integer"
"sql_sizing","supported_value","integer"
"triggers","action_order","integer"
"triggers","created","timestamp with time zone"
"user_defined_types","character_maximum_length","integer"
"user_defined_types","character_octet_length","integer"
"user_defined_types","numeric_precision","integer"
"user_defined_types","numeric_precision_radix","integer"
"user_defined_types","numeric_scale","integer"
"user_defined_types","datetime_precision","integer"
"user_defined_types","interval_precision","integer"
"element_types","character_maximum_length","integer"
"element_types","character_octet_length","integer"
"element_types","numeric_precision","integer"
"element_types","numeric_precision_radix","integer"
"element_types","numeric_scale","integer"
"element_types","datetime_precision","integer"
"element_types","interval_precision","integer"
"element_types","maximum_cardinality","integer"
"mstr_fram_f_resourcecost","etl_inventory_id","bigint"
"mstr_fram_f_resourcecost","etl_inventoryline_id","bigint"
"mstr_l_bpartner","bpartner_created","timestamp without time zone"
"mstr_l_bpartner","bpartner_updated","timestamp without time zone"
"mstr_l_product","prod_offeruomcoef","numeric"
"mstr_l_bpartner","bp_salesrep_id","bigint"
"mstr_adm_busmatrix","fact_type","integer"
"mstr_adm_busmatrix","attribute_type","integer"
"mstr_adm_busmatrix_20220714","fact_type","integer"
"mstr_adm_busmatrix_20220714","attribute_type","integer"
"mstr_adm_busmatrix_new","fact_type","integer"
"mstr_adm_busmatrix_new","attribute_type","integer"
"mstr_etl_i_invoice_cust","tenant_id","bigint"
"mstr_etl_i_invoice_cust","invoice_type_id","bigint"
"mstr_etl_i_invoice_cust","invoice_date_id","timestamp without time zone"
"mstr_etl_i_invoice_cust","currency_id","bigint"
"mstr_etl_i_invoice_cust","doc_base_convrate","numeric"
"mstr_etl_i_invoice_cust","base_ref_convrate","numeric"
"mstr_etl_i_invoice_cust","bp_location_id","bigint"
"mstr_etl_i_invoice_cust","quantity","numeric"
"mstr_etl_i_invoice_cust","priceactual","numeric"
"mstr_etl_i_invoice_cust","pricelimit","numeric"
"mstr_etl_i_invoice_cust","taxamt","numeric"
"mstr_etl_i_invoice_cust","netdiscount","numeric"
"mstr_etl_i_invoice_cust","invoiceline_id","bigint"
"mstr_etl_i_invoice_cust","org_id","bigint"
"mstr_etl_i_invoice_cust","bpartner_id","bigint"
"mstr_etl_i_invoice_cust","invoice_id","bigint"
"mstr_etl_i_invoice_cust","prod_id","bigint"
"mstr_etl_i_invoice_cust","prod_family_id","bigint"
"mstr_etl_i_invoice_cust","prod_volume","numeric"
"mstr_etl_i_invoice_cust","prod_netweight","numeric"
"mstr_etl_i_invoice_cust","import_date","timestamp without time zone"
"mstr_etl_i_invoice_cust","import_status","bigint"
"mstr_etl_i_invoice_cust","sales_rep_id","bigint"
"mstr_l_bpartner","bp_supervisor_id","bigint"
"mstr_l_bpartner","is_dirty","boolean"
"mstr_fram_f_acct_fc","tenant_id","bigint"
"mstr_fram_f_acct_fc","org_id","bigint"
"mstr_fram_f_acct_fc","month_id","bigint"
"mstr_fram_f_acct_fc","acct_schema_id","bigint"
"mstr_fram_f_acct_fc","cost_center_id","bigint"
"mstr_fram_f_acct_fc","sub_acct_id","bigint"
"mstr_fram_f_acct_fc","acct_id","bigint"
"mstr_fram_f_acct_fc","bpartner_id","bigint"
"mstr_fram_f_acct_fc","employee_id","bigint"
"mstr_fram_f_acct_fc","project_id","bigint"
"mstr_fram_f_acct_fc","activity_id","bigint"
"mstr_fram_f_acct_fc","acct_usrdef1_id","bigint"
"mstr_fram_f_acct_fc","acct_usrdef2_id","bigint"
"mstr_fram_f_acct_fc","prod_id","bigint"
"mstr_fram_f_acct_fc","locator_id","bigint"
"mstr_fram_f_acct_fc","campaign_id","bigint"
"mstr_fram_f_acct_fc","gl_category_id","bigint"
"mstr_fram_f_acct_fc","acct_fc_amt","numeric"
"mstr_fram_f_acct_fc","contract_id","bigint"
"mstr_fram_f_acct_fc","project_phase_id","bigint"
"mstr_fram_f_acct_fc","project_task_id","bigint"
"mstr_fram_f_acct_fc","asset_id","bigint"
"mstr_fram_f_acct_fc","salesregion_id","bigint"
"mstr_paam_f_order_line","doc_gross_amt_pricelist","numeric"
"mstr_paam_f_order_line","doc_net_amt_pricelist","numeric"
"mstr_paam_f_order_line","doc_gross_amt_pricelimit","numeric"
"mstr_paam_f_order_line","doc_net_amt_pricelimit","numeric"
"mstr_paam_f_order_line","doc_gross_discount","numeric"
"mstr_paam_f_order_line","doc_net_discount","numeric"
"mstr_paam_f_order_line","gross_amt_pricelist","numeric"
"mstr_paam_f_order_line","net_amt_pricelist","numeric"
"mstr_paam_f_order_line","gross_amt_pricelimit","numeric"
"mstr_paam_f_order_line","net_amt_pricelimit","numeric"
"mstr_paam_f_order_line","gross_discount","numeric"
"mstr_paam_f_order_line","net_discount","numeric"
"mstr_paam_f_order_line","ref_gross_amt_pricelist","numeric"
"mstr_paam_f_order_line","ref_net_amt_pricelist","numeric"
"mstr_paam_f_order_line","ref_gross_amt_pricelimit","numeric"
"mstr_paam_f_order_line","ref_net_amt_pricelimit","numeric"
"mstr_paam_f_order_line","ref_gross_discount","numeric"
"mstr_paam_f_order_line","ref_net_discount","numeric"
"mstr_sdam_f_sales_doc_item","doc_gross_amt_pricelist","numeric"
"mstr_sdam_f_sales_doc_item","doc_net_amt_pricelist","numeric"
"mstr_sdam_f_sales_doc_item","doc_gross_amt_pricelimit","numeric"
"mstr_sdam_f_sales_doc_item","doc_net_amt_pricelimit","numeric"
"mstr_sdam_f_sales_doc_item","doc_gross_discount","numeric"
"mstr_sdam_f_sales_doc_item","doc_net_discount","numeric"
"mstr_sdam_f_sales_doc_item","gross_amt_pricelist","numeric"
"mstr_sdam_f_sales_doc_item","net_amt_pricelist","numeric"
"mstr_sdam_f_sales_doc_item","gross_amt_pricelimit","numeric"
"mstr_sdam_f_sales_doc_item","net_amt_pricelimit","numeric"
"mstr_sdam_f_sales_doc_item","gross_discount","numeric"
"mstr_l_order_paymentmode","tenant_id","bigint"
"mstr_l_order_paymentmode","org_id","bigint"
"mstr_l_order_paymentmode","order_paymentmode_id","bigint"
"mstr_sdam_f_sales_doc_item","net_discount","numeric"
"mstr_l_order","order_paymentmode_id","bigint"
"mstr_sdam_f_sales_doc_item","ref_gross_amt_pricelist","numeric"
"mstr_sdam_f_sales_doc_item","ref_net_amt_pricelist","numeric"
"mstr_sdam_f_sales_doc_item","ref_gross_amt_pricelimit","numeric"
"mstr_sdam_f_sales_doc_item","ref_net_amt_pricelimit","numeric"
"mstr_sdam_f_sales_doc_item","ref_gross_discount","numeric"
"mstr_sdam_f_sales_doc_item","ref_net_discount","numeric"
"mstr_fram_f_allocation","tenant_id","bigint"
"mstr_fram_f_allocation","org_id","bigint"
"mstr_fram_f_allocation","allocationhdr_id","bigint"
"mstr_fram_f_allocation","allocationline_id","bigint"
"mstr_fram_f_allocation","cost_center_id","bigint"
"mstr_fram_f_allocation","activity_id","bigint"
"mstr_fram_f_allocation","bpartner_id","bigint"
"mstr_fram_f_allocation","sales_rep_id","bigint"
"mstr_fram_f_allocation","date_id","timestamp without time zone"
"mstr_fram_f_allocation","due_date","timestamp without time zone"
"mstr_fram_f_allocation","currency_id","bigint"
"mstr_fram_f_allocation","invoice_id","bigint"
"mstr_fram_f_allocation","invoicepayschedule_id","bigint"
"mstr_fram_f_allocation","pmtdebt_id","bigint"
"mstr_fram_f_allocation","paymentdebtschedule_id","bigint"
"mstr_fram_f_allocation","payment_id","numeric"
"mstr_fram_f_allocation","doc_payment_amt","numeric"
"mstr_fram_f_allocation","doc_invoice_amt","numeric"
"mstr_fram_f_allocation","amt","numeric"
"mstr_fram_f_allocation","is_dirty","boolean"
"mstr_fram_f_assetusage","tenant_id","bigint"
"mstr_fram_f_assetusage","org_id","bigint"
"mstr_fram_f_assetusage","assetusage_id","bigint"
"mstr_fram_f_assetusage","hdr_document_id","bigint"
"mstr_fram_f_assetusage","date_id","timestamp without time zone"
"mstr_fram_f_assetusage","asset_id","bigint"
"mstr_fram_f_assetusage","cost_center_id","bigint"
"mstr_fram_f_assetusage","activity_id","bigint"
"mstr_fram_f_assetusage","bpartner_id","bigint"
"mstr_fram_f_assetusage","bp_location_id","bigint"
"mstr_fram_f_assetusage","project_id","bigint"
"mstr_fram_f_assetusage","project_phase_id","bigint"
"mstr_fram_f_assetusage","project_task_id","bigint"
"mstr_fram_f_assetusage","prod_id","bigint"
"mstr_fram_f_assetusage","resource_id","bigint"
"mstr_fram_f_assetusage","availableforallocationqty","numeric"
"mstr_fram_f_assetusage","useunits","numeric"
"mstr_fram_f_assetusage","is_dirty","boolean"
"mstr_fram_f_bankstatement","tenant_id","bigint"
"mstr_fram_f_bankstatement","org_id","bigint"
"mstr_fram_f_bankstatement","bank_acct_id","bigint"
"mstr_fram_f_bankstatement","currency_id","bigint"
"mstr_fram_f_bankstatement","date_id","timestamp without time zone"
"mstr_fram_f_bankstatement","creditlimit","numeric"
"mstr_fram_f_bankstatement","begin_balance","numeric"
"mstr_fram_f_bankstatement","end_balance","numeric"
"mstr_sdam_f_sales_doc_item","gross_amt_ordered","numeric"
"mstr_fram_f_budget","tenant_id","bigint"
"mstr_fram_f_budget","org_id","bigint"
"mstr_fram_f_budget","month_id","bigint"
"mstr_fram_f_budget","acct_schema_id","bigint"
"mstr_fram_f_budget","cost_center_id","bigint"
"mstr_fram_f_budget","sub_acct_id","bigint"
"mstr_fram_f_budget","acct_id","bigint"
"mstr_fram_f_budget","bpartner_id","bigint"
"mstr_fram_f_budget","employee_id","bigint"
"mstr_fram_f_budget","project_id","bigint"
"mstr_fram_f_budget","activity_id","bigint"
"mstr_fram_f_budget","acct_usrdef1_id","bigint"
"mstr_fram_f_budget","acct_usrdef2_id","bigint"
"mstr_fram_f_budget","prod_id","bigint"
"mstr_fram_f_budget","locator_id","bigint"
"mstr_fram_f_budget","campaign_id","bigint"
"mstr_fram_f_budget","gl_category_id","bigint"
"mstr_fram_f_budget","budget_amt","numeric"
"mstr_fram_f_budget","contract_id","bigint"
"mstr_fram_f_budget","project_phase_id","bigint"
"mstr_fram_f_budget","project_task_id","bigint"
"mstr_fram_f_budget","asset_id","bigint"
"mstr_fram_f_budget","salesregion_id","bigint"
"mstr_sdam_f_sales_doc_item","doc_gross_amt_ordered","numeric"
"mstr_fram_f_cf_planned","tenant_id","bigint"
"mstr_fram_f_cf_planned","org_id","bigint"
"mstr_fram_f_cf_planned","cf_line_id","bigint"
"mstr_fram_f_cf_planned","mnth_id","bigint"
"mstr_fram_f_cf_planned","value_p","numeric"
"mstr_fram_f_cf_planned","created","timestamp without time zone"
"mstr_fram_f_cf_realized","tenant_id","bigint"
"mstr_fram_f_cf_realized","org_id","bigint"
"mstr_fram_f_cf_realized","cf_line_id","bigint"
"mstr_fram_f_cf_realized","cf_linesource_id","bigint"
"mstr_fram_f_cf_realized","bpartner_id","bigint"
"mstr_fram_f_cf_realized","currency_id","bigint"
"mstr_fram_f_cf_realized","mnth_id","bigint"
"mstr_fram_f_cf_realized","multiplier","numeric"
"mstr_fram_f_cf_realized","value_r","numeric"
"mstr_fram_f_cf_realized","value_r_doc","numeric"
"mstr_fram_f_cf_realized","value_r_ref","numeric"
"mstr_fram_f_cf_realized","created","timestamp without time zone"
"mstr_l_cal_month","mnth_id","bigint"
"mstr_sdam_f_sales_doc_item","ref_gross_amt_ordered","numeric"
"mstr_l_cal_month","qtr_id","bigint"
"mstr_l_cal_month","year_id","bigint"
"mstr_l_cal_month","prev_mnth_id","bigint"
"mstr_l_cal_month","mnth_of_year_id","bigint"
"mstr_l_cal_month","lq_mnth_id","bigint"
"mstr_l_cal_month","ly_mnth_id","bigint"
"mstr_paam_f_order_line","gross_amt_ordered","numeric"
"mstr_l_cal_month","sem_id","bigint"
"mstr_l_cf_line","tenant_id","bigint"
"mstr_l_cf_line","cf_line_id","bigint"
"mstr_l_cf_line","cf_formula_id","bigint"
"mstr_l_cf_line","cf_linetype_id","bigint"
"mstr_l_cf_line","seqno","bigint"
"mstr_fram_f_commitment","tenant_id","bigint"
"mstr_fram_f_commitment","org_id","bigint"
"mstr_fram_f_commitment","month_id","bigint"
"mstr_fram_f_commitment","acct_schema_id","bigint"
"mstr_fram_f_commitment","cost_center_id","bigint"
"mstr_fram_f_commitment","sub_acct_id","bigint"
"mstr_fram_f_commitment","acct_id","bigint"
"mstr_fram_f_commitment","bpartner_id","bigint"
"mstr_fram_f_commitment","employee_id","bigint"
"mstr_fram_f_commitment","project_id","bigint"
"mstr_fram_f_commitment","activity_id","bigint"
"mstr_fram_f_commitment","acct_usrdef1_id","bigint"
"mstr_fram_f_commitment","acct_usrdef2_id","bigint"
"mstr_fram_f_commitment","prod_id","bigint"
"mstr_fram_f_commitment","locator_id","bigint"
"mstr_fram_f_commitment","campaign_id","bigint"
"mstr_fram_f_commitment","gl_category_id","bigint"
"mstr_fram_f_commitment","commitment_amt","numeric"
"mstr_fram_f_commitment","contract_id","bigint"
"mstr_fram_f_commitment","project_phase_id","bigint"
"mstr_fram_f_commitment","project_task_id","bigint"
"mstr_fram_f_commitment","asset_id","bigint"
"mstr_fram_f_commitment","salesregion_id","bigint"
"db_pipes","items","integer"
"db_pipes","size","integer"
"db_pipes","limit","integer"
"db_pipes","private","boolean"
"mstr_fram_f_contract","f_contract_id","bigint"
"mstr_fram_f_contract","tenant_id","bigint"
"mstr_fram_f_contract","org_id","bigint"
"mstr_fram_f_contract","cost_center_id","bigint"
"mstr_fram_f_contract","date_id","timestamp without time zone"
"mstr_fram_f_contract","contract_id","bigint"
"mstr_fram_f_contract","bpartner_id","bigint"
"mstr_fram_f_contract","bp_location_id","bigint"
"mstr_fram_f_contract","project_id","bigint"
"mstr_fram_f_contract","project_phase_id","bigint"
"mstr_fram_f_contract","activity_id","bigint"
"mstr_fram_f_contract","campaign_id","bigint"
"mstr_fram_f_contract","acct_usrdef1_id","bigint"
"mstr_fram_f_contract","acct_usrdef2_id","bigint"
"mstr_fram_f_contract","doc_currency_id","bigint"
"mstr_fram_f_contract","doc_basetype_id","bigint"
"mstr_fram_f_contract","contractamt","numeric"
"mstr_fram_f_contract","prepaymentamt","numeric"
"mstr_fram_f_contract","residualamt","numeric"
"mstr_fram_f_contract","insuranceamt","numeric"
"mstr_fram_f_contract","interestamt","numeric"
"mstr_fram_f_contract","taxamt","numeric"
"mstr_fram_f_contract","doc_contractamt","numeric"
"mstr_fram_f_contract","doc_prepaymentamt","numeric"
"mstr_fram_f_contract","doc_residualamt","numeric"
"mstr_fram_f_contract","doc_insuranceamt","numeric"
"mstr_fram_f_contract","doc_interestamt","numeric"
"mstr_fram_f_contract","doc_taxamt","numeric"
"mstr_fram_f_contract","ref_contractamt","numeric"
"mstr_fram_f_contract","ref_prepaymentamt","numeric"
"mstr_fram_f_contract","ref_residualamt","numeric"
"mstr_fram_f_contract","ref_insuranceamt","numeric"
"mstr_fram_f_contract","ref_interestamt","numeric"
"mstr_fram_f_contract","ref_taxamt","numeric"
"mstr_fram_f_contract_instl","f_contract_instl_id","numeric"
"mstr_fram_f_contract_instl","tenant_id","bigint"
"mstr_fram_f_contract_instl","org_id","bigint"
"mstr_fram_f_contract_instl","cost_center_id","bigint"
"mstr_fram_f_contract_instl","date_id","timestamp without time zone"
"mstr_fram_f_contract_instl","contract_id","bigint"
"mstr_fram_f_contract_instl","bpartner_id","bigint"
"mstr_fram_f_contract_instl","bp_location_id","bigint"
"mstr_fram_f_contract_instl","project_id","bigint"
"mstr_fram_f_contract_instl","project_phase_id","bigint"
"mstr_fram_f_contract_instl","activity_id","bigint"
"mstr_fram_f_contract_instl","campaign_id","bigint"
"mstr_fram_f_contract_instl","acct_usrdef1_id","bigint"
"mstr_fram_f_contract_instl","acct_usrdef2_id","bigint"
"mstr_fram_f_contract_instl","doc_currency_id","bigint"
"mstr_fram_f_contract_instl","doc_basetype_id","bigint"
"mstr_fram_f_contract_instl","due_date","timestamp without time zone"
"mstr_fram_f_contract_instl","due_date_2","timestamp without time zone"
"mstr_fram_f_contract_instl","capitalamt","numeric"
"mstr_fram_f_contract_instl","insuranceamt","numeric"
"mstr_fram_f_contract_instl","interestamt","numeric"
"mstr_fram_f_contract_instl","taxamt","numeric"
"mstr_fram_f_contract_instl","vatamt","numeric"
"mstr_fram_f_contract_instl","totalamt","numeric"
"mstr_fram_f_contract_instl","doc_capitalamt","numeric"
"mstr_fram_f_contract_instl","doc_insuranceamt","numeric"
"mstr_fram_f_contract_instl","doc_interestamt","numeric"
"mstr_fram_f_contract_instl","doc_taxamt","numeric"
"mstr_fram_f_contract_instl","doc_vatamt","numeric"
"mstr_fram_f_contract_instl","doc_totalamt","numeric"
"mstr_fram_f_contract_instl","ref_capitalamt","numeric"
"mstr_fram_f_contract_instl","ref_insuranceamt","numeric"
"mstr_fram_f_contract_instl","ref_interestamt","numeric"
"mstr_fram_f_contract_instl","ref_taxamt","numeric"
"mstr_fram_f_contract_instl","ref_vatamt","numeric"
"mstr_fram_f_contract_instl","ref_totalamt","numeric"
"mstr_fram_f_payable","tenant_id","bigint"
"mstr_fram_f_payable","org_id","bigint"
"mstr_fram_f_payable","cost_center_id","bigint"
"mstr_fram_f_payable","date_id","timestamp without time zone"
"mstr_fram_f_payable","invoice_id","bigint"
"mstr_fram_f_payable","bpartner_id","bigint"
"mstr_fram_f_payable","acct_usrdef1_id","bigint"
"mstr_fram_f_payable","doc_basetype_id","bigint"
"mstr_fram_f_payable","doc_currency_id","bigint"
"mstr_fram_f_payable","due_date","timestamp without time zone"
"mstr_fram_f_payable","due_date_2","timestamp without time zone"
"mstr_fram_f_payable","pay_open_amt","numeric"
"mstr_fram_f_payable","pay_gross_amt","numeric"
"mstr_fram_f_payable","doc_gross_amt","numeric"
"mstr_fram_f_payable","doc_open_amt","numeric"
"mstr_fram_f_payable","ref_open_amt","numeric"
"mstr_fram_f_payable","ref_gross_amt","numeric"
"mstr_fram_f_payable","payment_prepared","numeric"
"mstr_fram_f_payable","project_id","bigint"
"mstr_fram_f_payable","project_phase_id","bigint"
"mstr_fram_f_payable","bp_location_id","bigint"
"mstr_fram_f_payable","salesregion_id","bigint"
"mstr_fram_f_payable","sales_rep_id","bigint"
"mstr_fram_f_payable","pay_open_amt_total","numeric"
"mstr_fram_f_payable","doc_open_amt_total","numeric"
"mstr_fram_f_payable","ref_open_amt_total","numeric"
"mstr_fram_f_payable","activity_id","bigint"
"mstr_fram_f_payable","campaign_id","bigint"
"mstr_fram_f_payable","contract_id","bigint"
"mstr_fram_f_payable","invoice_dateacct_id","timestamp without time zone"
"mstr_fram_f_payable","payschedule_id","bigint"
"mstr_fram_f_payable","is_dirty","boolean"
"mstr_paam_f_order_line","doc_gross_amt_ordered","numeric"
"mstr_paam_f_order_line","ref_gross_amt_ordered","numeric"
"mstr_l_subscriptiontype","tenant_id","bigint"
"mstr_l_subscriptiontype","org_id","bigint"
"mstr_l_subscriptiontype","subscriptiontype_id","bigint"
"mstr_l_product","subscriptiontype_id","bigint"
"mstr_paam_f_order_line","acct_usrdef2_id","bigint"
"mstr_paam_f_matreceipt_line","acct_usrdef1_id","bigint"
"mstr_paam_f_matreceipt_line","acct_usrdef2_id","bigint"
"mstr_scam_f_cust_revenue","acct_usrdef1_id","bigint"
"mstr_paam_f_order_line","acct_usrdef1_id","bigint"
"mstr_psam_f_invoice_line","acct_usrdef2_id","bigint"
"mstr_psam_f_invoice_line","acct_usrdef1_id","bigint"
"mstr_fram_f_payment","tenant_id","bigint"
"mstr_fram_f_payment","org_id","bigint"
"mstr_fram_f_payment","cost_center_id","bigint"
"mstr_fram_f_payment","date_id","timestamp without time zone"
"mstr_fram_f_payment","bpartner_id","bigint"
"mstr_fram_f_payment","bank_acct_id","bigint"
"mstr_fram_f_payment","acct_usrdef1_id","bigint"
"mstr_fram_f_payment","doc_basetype_id","bigint"
"mstr_fram_f_payment","doc_currency_id","bigint"
"mstr_fram_f_payment","due_date","timestamp without time zone"
"mstr_fram_f_payment","due_date_2","timestamp without time zone"
"mstr_fram_f_payment","paid_amt","numeric"
"mstr_fram_f_payment","doc_paid_amt","numeric"
"mstr_fram_f_payment","ref_paid_amt","numeric"
"mstr_fram_f_payment","activity_id","bigint"
"mstr_fram_f_payment","campaign_id","bigint"
"mstr_fram_f_payment","project_id","bigint"
"mstr_fram_f_payment","charge_id","bigint"
"mstr_fram_f_payment","payment_id","numeric"
"mstr_fram_f_payment","bp_location_id","bigint"
"mstr_fram_f_payment","etl_id","bigint"
"mstr_fram_f_payment","etl_semaphore","bigint"
"mstr_scam_f_cust_revenue","acct_usrdef2_id","bigint"
"mstr_sdam_f_deliv_doc_item","acct_usrdef1_id","bigint"
"mstr_sdam_f_deliv_doc_item","acct_usrdef2_id","bigint"
"mstr_sdam_f_sales_doc_item","acct_usrdef1_id","bigint"
"mstr_sdam_f_sales_doc_item","acct_usrdef2_id","bigint"
"mstr_fram_f_paymentdebt","tenant_id","bigint"
"mstr_fram_f_paymentdebt","org_id","bigint"
"mstr_fram_f_paymentdebt","cost_center_id","bigint"
"mstr_fram_f_paymentdebt","date_id","timestamp without time zone"
"mstr_fram_f_paymentdebt","pmtdebt_id","bigint"
"mstr_fram_f_paymentdebt","bpartner_id","bigint"
"mstr_fram_f_paymentdebt","acct_usrdef1_id","bigint"
"mstr_fram_f_paymentdebt","doc_basetype_id","bigint"
"mstr_fram_f_paymentdebt","doc_currency_id","bigint"
"mstr_fram_f_paymentdebt","due_date","timestamp without time zone"
"mstr_fram_f_paymentdebt","due_date_2","timestamp without time zone"
"mstr_fram_f_paymentdebt","amt","numeric"
"mstr_fram_f_paymentdebt","open_amt","numeric"
"mstr_fram_f_paymentdebt","doc_amt","numeric"
"mstr_fram_f_paymentdebt","doc_open_amt","numeric"
"mstr_fram_f_paymentdebt","ref_amt","numeric"
"mstr_fram_f_paymentdebt","ref_open_amt","numeric"
"mstr_fram_f_paymentdebt","payment_prepared","numeric"
"mstr_fram_f_paymentdebt","doc_open_amt_adj","numeric"
"mstr_fram_f_paymentdebt","activity_id","bigint"
"mstr_fram_f_paymentdebt","campaign_id","bigint"
"mstr_fram_f_paymentdebt","contract_id","bigint"
"mstr_fram_f_paymentdebt","project_id","bigint"
"mstr_fram_f_paymentdebt","charge_id","bigint"
"mstr_fram_f_paymentdebt","payschedule_id","bigint"
"mstr_fram_f_paymentdebt_hist","tenant_id","bigint"
"mstr_l_prod_category_capexopex","tenant_id","bigint"
"mstr_l_prod_category_capexopex","org_id","bigint"
"mstr_fram_f_paymentdebt_hist","org_id","bigint"
"mstr_fram_f_paymentdebt_hist","cost_center_id","bigint"
"mstr_fram_f_paymentdebt_hist","date_id","timestamp without time zone"
"mstr_fram_f_paymentdebt_hist","pmtdebt_date_id","timestamp without time zone"
"mstr_fram_f_paymentdebt_hist","pmtdebt_id","bigint"
"mstr_fram_f_paymentdebt_hist","bpartner_id","bigint"
"mstr_fram_f_paymentdebt_hist","acct_usrdef1_id","bigint"
"mstr_fram_f_paymentdebt_hist","doc_basetype_id","bigint"
"mstr_fram_f_paymentdebt_hist","doc_currency_id","bigint"
"mstr_fram_f_paymentdebt_hist","due_date","timestamp without time zone"
"mstr_fram_f_paymentdebt_hist","due_date_2","timestamp without time zone"
"mstr_fram_f_paymentdebt_hist","open_amt","numeric"
"mstr_fram_f_paymentdebt_hist","doc_open_amt","numeric"
"mstr_fram_f_paymentdebt_hist","ref_open_amt","numeric"
"mstr_fram_f_paymentdebt_hist","activity_id","bigint"
"mstr_fram_f_paymentdebt_hist","campaign_id","bigint"
"mstr_fram_f_paymentdebt_hist","contract_id","bigint"
"mstr_fram_f_paymentdebt_hist","project_id","bigint"
"mstr_fram_f_receiptdebt","tenant_id","bigint"
"mstr_fram_f_receiptdebt","org_id","bigint"
"mstr_fram_f_receiptdebt","cost_center_id","bigint"
"mstr_fram_f_receiptdebt","date_id","timestamp without time zone"
"mstr_fram_f_receiptdebt","pmtdebt_id","bigint"
"mstr_fram_f_receiptdebt","bpartner_id","bigint"
"mstr_fram_f_receiptdebt","acct_usrdef1_id","bigint"
"mstr_fram_f_receiptdebt","doc_basetype_id","bigint"
"mstr_fram_f_receiptdebt","doc_currency_id","bigint"
"mstr_l_prod_category_capexopex","prod_category_capexopex_id","bigint"
"mstr_fram_f_receiptdebt","due_date","timestamp without time zone"
"mstr_fram_f_receiptdebt","due_date_2","timestamp without time zone"
"mstr_fram_f_receiptdebt","amt","numeric"
"mstr_fram_f_receiptdebt","open_amt","numeric"
"mstr_fram_f_receiptdebt","doc_amt","numeric"
"mstr_fram_f_receiptdebt","doc_open_amt","numeric"
"mstr_fram_f_receiptdebt","doc_open_amt_adj","numeric"
"mstr_fram_f_receiptdebt","ref_amt","numeric"
"mstr_fram_f_receiptdebt","ref_open_amt","numeric"
"mstr_fram_f_receiptdebt","activity_id","bigint"
"mstr_fram_f_receiptdebt","campaign_id","bigint"
"mstr_fram_f_receiptdebt","contract_id","bigint"
"mstr_fram_f_receiptdebt","project_id","bigint"
"mstr_fram_f_receiptdebt","payschedule_id","bigint"
"mstr_fram_f_receiptdebt","charge_id","bigint"
"mstr_fram_f_receipts","tenant_id","bigint"
"mstr_fram_f_receipts","org_id","bigint"
"mstr_fram_f_receipts","cost_center_id","bigint"
"mstr_fram_f_receipts","date_id","timestamp without time zone"
"mstr_fram_f_receipts","bpartner_id","bigint"
"mstr_fram_f_receipts","bank_acct_id","bigint"
"mstr_fram_f_receipts","acct_usrdef1_id","bigint"
"mstr_fram_f_receipts","doc_basetype_id","bigint"
